OSM ID,Functionality,Original Global Efficiency,New Global Efficiency,Change in Efficiency,Normalized Efficiency Change,Relative Efficiency Change,Absolute Relative Efficiency Change,Norm_Func,Norm_Eff,Criticality Score,Buffer Distance (km)
32772270,99.03,0.009331487,0.009309268,-2.22E-05,2.22e-05,-0.002379042,0.002379042,0.003736223,0.024505572884871922,0.014120897781871835,15
972218352,97.73,0.003567916,0.00356783,-8.68E-08,8.68e-08,-2.43E-05,2.432792700276576e-05,0.028021670091537443,6.377601069226372e-05,0.014042723051114854,15
118395150,97.88,0.001115175,0.001114839,-3.36E-07,3.36e-07,-0.000301298,0.000301298,0.025219503082383854,0.000339218,0.012779360359922045,15
26346214,98.81,0.00195913,0.001943396,-1.57E-05,1.57e-05,-0.008013761,0.008013761,0.007846068,0.0173211,0.012583584,15
136785710,97.99,0.00109199,0.001091596,-3.95E-07,3.95e-07,-0.000361725,0.000361725,0.023164580609004504,0.000404431,0.011784505575839333,15
52027879,98.72,0.001723879,0.001712944,-1.09E-05,1.09e-05,-0.00632295,0.00632295,0.009527368,0.012015643581187691,0.010771505706155269,15
213795141,98.77,0.002006053,0.001994565,-1.15E-05,1.15e-05,-0.00573265,0.00573265,0.008593312,0.012678825668108977,0.010636068914756998,15
58283733,98.96,0.008565344,0.00855194,-1.34E-05,1.34e-05,-0.001564444,0.001564444,0.005043901,0.014778902276693052,0.009911401,15
26403106,98.28,0.002521435,0.002519836,-1.60E-06,1.6e-06,-0.000634559,0.000634559,0.017747058,0.001736321,0.009741689,15
107064212,98.5,0.001976152,0.001971815,-4.34E-06,4.34e-06,-0.002196187,0.002196187,0.013637212777881658,0.004764853,0.009201033,15
400583711,98.67,0.001263414,0.001256311,-7.10E-06,7.1e-06,-0.005619694,0.005619694,0.010461423500840672,0.00781549,0.009138457,15
26347758,99.23,0.003414927,0.003399181,-1.57E-05,1.57e-05,-0.004597463,0.004597463,0,0.0173211,0.00866055,15
297778764,99.21,0.001435845,0.001422591,-1.33E-05,1.33e-05,-0.009262838,0.009262838,0.000373622,0.014668371928872838,0.007520997,15
213795140,98.74,0.001873636,0.001868362,-5.27E-06,5.27e-06,-0.002812713,0.002812713,0.009153746,0.005792785,0.007473265,15
777218554,98.47,0.001055276,0.001054796,-4.81E-07,4.81e-07,-0.000455805,0.000455805,0.014197646,0.000499487,0.007348566,15
28799009,98.6,0.001835768,0.001833184,-2.58E-06,2.58e-06,-0.001405406,0.001405406,0.011769101438445895,0.002819519,0.00729431,15
785158186,98.73,0.000952342,0.000948074,-4.27E-06,4.27e-06,-0.004483683,0.004483683,0.009340557,0.004687482,0.007014019,15
464561824,98.51,0.001220823,0.001220696,-1.26E-07,1.26e-07,-0.000103209,0.000103209,0.013450402,0.000107104,0.006778753,15
110967063,98.59,0.001819594,0.001819296,-2.99E-07,2.99e-07,-0.000164322,0.000164322,0.011955912572389371,0.000298321,0.006127117,15
48678266,98.58,0.001755671,0.001755578,-9.32E-08,9.32e-08,-5.31E-05,5.308511674453813e-05,0.012142723706332958,7.084995295275745e-05,0.006106787,15
696133091,98.71,0.002049151,0.002047353,-1.80E-06,1.8e-06,-0.000878413,0.000878413,0.009714179,0.001957382,0.00583578,15
404733309,98.7,0.000853149,0.000851936,-1.21E-06,1.21e-06,-0.001418275,0.001418275,0.00990099,0.001305253,0.005603121,15
485697495,98.66,0.001297449,0.001297373,-7.69E-08,7.69e-08,-5.93E-05,5.927015242988356e-05,0.010648235,5.283350625806249e-05,0.005350534,15
213795166,98.83,0.001679086,0.001676211,-2.88E-06,2.88e-06,-0.001715219,0.001715219,0.007472445,0.00315111,0.005311778,15
978713097,98.74,0.001616315,0.001615201,-1.11E-06,1.11e-06,-0.000686747,0.000686747,0.009153746,0.001194723,0.005174234,15
30705643,98.78,0.001379847,0.001378172,-1.67E-06,1.67e-06,-0.001210279,0.001210279,0.008406501,0.001813692,0.005110097,15
59322725,98.71,0.00229432,0.002293888,-4.32E-07,4.32e-07,-0.000188291,0.000188291,0.009714179,0.000445327,0.005079753,15
639063432,98.7,0.002213997,0.00221388,-1.16E-07,1.16e-07,-5.24E-05,5.2393928266388796e-05,0.00990099,9.605087225576634e-05,0.00499852,15
30732584,98.81,0.003037383,0.003035978,-1.40E-06,1.4e-06,-0.000460923,0.000460923,0.007846068,0.001515261,0.004680664,15
44850540,98.81,0.003326891,0.003325732,-1.16E-06,1.16e-06,-0.000348674,0.000348674,0.007846068,0.001249988,0.004548028,15
534840994,98.75,0.001290761,0.001290713,-4.79E-08,4.79e-08,-3.71E-05,3.710989098678996e-05,0.008966934,2.0779705390200314e-05,0.004493857,15
211549386,98.84,0.00110031,0.001099765,-5.45E-07,5.45e-07,-0.000495315,0.000495315,0.007285634,0.000570226,0.00392793,15
211549396,98.84,0.001106509,0.001106246,-2.64E-07,2.64e-07,-0.000238588,0.000238588,0.007285634,0.000259636,0.003772635,15
211549396,98.84,0.001106509,0.001106246,-2.64E-07,2.64e-07,-0.000238588,0.000238588,0.007285634,0.000259636,0.003772635,15
640414010,98.84,0.001085669,0.001085408,-2.61E-07,2.61e-07,-0.000240405,0.000240405,0.007285634,0.00025632,0.003770977,15
640414010,98.84,0.001085669,0.001085408,-2.61E-07,2.61e-07,-0.000240405,0.000240405,0.007285634,0.00025632,0.003770977,15
30586948,98.85,0.001964776,0.001964696,-8.00E-08,8e-08,-4.07E-05,4.071710973668245e-05,0.007098823,5.6259947040489146e-05,0.003577542,15
120866393,98.92,0.001824393,0.001824108,-2.85E-07,2.85e-07,-0.000156216,0.000156216,0.005791145,0.000282847,0.003036996,15
26821992,98.92,0.001277806,0.001277726,-7.95E-08,7.95e-08,-6.22E-05,6.221601714188226e-05,0.005791145,5.570729530138807e-05,0.002923426,15
26821992,98.92,0.001277806,0.001277726,-7.95E-08,7.95e-08,-6.22E-05,6.221601714188226e-05,0.005791145,5.570729530138807e-05,0.002923426,15
26622664,99.05,0.001932961,0.001932082,-8.79E-07,8.79e-07,-0.000454743,0.000454743,0.0033626,0.000939397,0.002150999,15
25891917,99.05,0.00196314,0.001962272,-8.68E-07,8.68e-07,-0.000442149,0.000442149,0.0033626,0.000927239,0.00214492,15
26622714,99.06,0.001899081,0.001898197,-8.84E-07,8.84e-07,-0.000465488,0.000465488,0.003175789,0.000944924,0.002060357,15
26622714,99.06,0.001899081,0.001898197,-8.84E-07,8.84e-07,-0.000465488,0.000465488,0.003175789,0.000944924,0.002060357,15
152605009,71.25,0.001304988,0.001129437,-0.00017555,0.00017555,-0.13452231,0.1345223097836915,0.5226975527741454,1,0.7613487763870728,20
31031006,56.78,0.002987614,0.002881065,-0.000106549,0.000106549,-0.035663576,0.035663576,0.793013264,0.6069049282013711,0.6999590958959405,20
283269174,47.56,0.001334612,0.001270108,-6.45E-05,6.45e-05,-0.048328653,0.048328652821943756,0.9652531290864935,0.36735398438808514,0.6663035567372894,20
305327025,73.36,0.003689253,0.003541768,-0.000147486,0.000147486,-0.039977199,0.039977199,0.4832804035120494,0.8401208664373455,0.6617006349746974,20
283269174,48.06,0.001334612,0.001270108,-6.45E-05,6.45e-05,-0.048328653,0.048328652821943756,0.9559125723893144,0.36735398438808514,0.6616332783886998,20
283269174,49.03,0.001334612,0.001270108,-6.45E-05,6.45e-05,-0.048328653,0.048328652821943756,0.9377918923967868,0.36735398438808514,0.652572938,20
406333258,60.28,0.000921299,0.000841299,-8.00E-05,8e-05,-0.086833916,0.086833916,0.727629367,0.45565667004305754,0.5916430183766568,20
319132720,58.42,0.001004331,0.000933816,-7.05E-05,7.05e-05,-0.070195981,0.070195981,0.7623762376237624,0.4015356691577519,0.5819559533907571,20
406333255,64.18,0.000953289,0.000866233,-8.71E-05,8.71e-05,-0.091367885,0.091367885,0.6547730244722585,0.4961049970204965,0.5754390107463775,20
26647643,45.7,0.00271337,0.002699205,-1.42E-05,1.42e-05,-0.005233345,0.005233345,1,0.080797527,0.5403987635345229,20
32352251,45.94,0.000907602,0.000906937,-6.66E-07,6.66e-07,-0.000733802,0.000733802,0.9955165327853541,0.00369504,0.49960578645447756,20
584989688,54.72,0.000856194,0.000827118,-2.91E-05,2.91e-05,-0.033987624,0.033987624,0.8314963571828882,0.16568204424705152,0.4985892007149698,20
51388059,57.71,0.001544113,0.001508485,-3.56E-05,3.56e-05,-0.023055307,0.023055307480734893,0.7756398281337569,0.2027122027475238,0.4891760154406403,20
32966596,55.91,0.001734721,0.001706694,-2.80E-05,2.8e-05,-0.016140924,0.016140924,0.8092658322436018,0.15941540203927929,0.48434061714144055,20
26647643,51.78,0.00271337,0.002699205,-1.42E-05,1.42e-05,-0.005233345,0.005233345,0.8864188305623015,0.080797527,0.4836081788156737,20
306578526,48.42,0.001400592,0.001398707,-1.89E-06,1.89e-06,-0.001349429,0.001349429,0.9491873715673455,0.010668104,0.4799277376919792,20
315099164,53.95,0.000961835,0.00094411,-1.77E-05,1.77e-05,-0.018402325,0.018402324723055412,0.845880814,0.10073684318468477,0.47330882884061437,20
400456850,57.56,0.001189928,0.001160914,-2.90E-05,2.9e-05,-0.024371222,0.024371222460518618,0.7784419951429106,0.1651123495008904,0.4717771723219005,20
400432237,61.42,0.001607925,0.001567384,-4.05E-05,4.05e-05,-0.025187742,0.025187741965576754,0.7063328974406875,0.2306272453094183,0.4684800713750529,20
32352254,54.66,0.000962106,0.000946244,-1.59E-05,1.59e-05,-0.016526246,0.016526246,0.8326172239865497,0.090482338,0.46154978087016724,20
32352254,54.67,0.000962106,0.000946244,-1.59E-05,1.59e-05,-0.016526246,0.016526246,0.8324304128526061,0.090482338,0.46145637530319544,20
95787880,58.84,0.001174852,0.001146876,-2.80E-05,2.8e-05,-0.023832789,0.023832789151314374,0.7545301699981319,0.15941540203927929,0.4569727860187056,20
107100028,58.43,0.003317859,0.003291213,-2.66E-05,2.66e-05,-0.008017218,0.008017218,0.7621894264898188,0.15143967559302374,0.45681455104142127,20
31030379,52.24,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.8778255184008967,0.03271529,0.45527040444697237,20
404733305,50.74,0.001010073,0.001009502,-5.70E-07,5.7e-07,-0.000564316,0.000564316,0.9058471884924342,0.003148133,0.45449766082986026,20
911374390,57.39,0.001390459,0.001370401,-2.01E-05,2.01e-05,-0.014455658,0.014455658167554744,0.7816177844199514,0.11440951709255145,0.44801365075625144,20
970235500,51.45,0.000999094,0.000999004,-8.98E-08,8.98e-08,-8.99E-05,8.988143257791559e-05,0.8925835979824398,0.000412459,0.44649802848933023,20
416511269,59.35,0.001103613,0.001077843,-2.58E-05,2.58e-05,-0.02337776,0.023377760138744288,0.7450028021670092,0.14688211762373485,0.44594246,20
328333141,55.22,0.001403893,0.001392073,-1.18E-05,1.18e-05,-0.008405199,0.008405199,0.8221558,0.067124853,0.4446403268234441,20
27896100,59.58,0.001014467,0.00098889,-2.56E-05,2.56e-05,-0.025234926,0.025234926320915316,0.7407061460863069,0.1457427281314126,0.4432244371088597,20
27896100,59.64,0.001014467,0.00098889,-2.56E-05,2.56e-05,-0.025234926,0.025234926320915316,0.7395852792826453,0.1457427281314126,0.44266400370702896,20
107100034,58.12,0.003328046,0.00330749,-2.06E-05,2.06e-05,-0.006189818,0.006189818,0.767980572,0.11725799082335701,0.4426192812327135,20
306578527,52.31,0.001014552,0.001013663,-8.88E-07,8.88e-07,-0.000875263,0.000875263,0.8765178404632916,0.004959762,0.44073880146168515,20
997064514,52.29,0.000907408,0.000906979,-4.30E-07,4.3e-07,-0.000473877,0.000473877,0.8768914627311788,0.002350561,0.43962101162691974,20
27896208,53.32,0.002633224,0.00263044,-2.78E-06,2.78e-06,-0.00105574,0.00105574,0.8576499159349897,0.015738387057446877,0.4366941514962183,20
401619276,52.75,0.001105669,0.001105153,-5.16E-07,5.16e-07,-0.000466686,0.000466686,0.868298151,0.002840498,0.43556932428706663,20
171981816,55.29,0.002134169,0.002126672,-7.50E-06,7.5e-06,-0.003514248,0.003514248,0.8208481225481039,0.042627979,0.43173805081217764,20
107099995,53.39,0.001091267,0.001091021,-2.46E-07,2.46e-07,-0.000225426,0.000225426,0.8563422379973846,0.001302322,0.42882228009355444,20
115873197,56.39,0.001476422,0.001466746,-9.68E-06,9.68e-06,-0.006556391,0.006556391,0.8002988978143097,0.055047325,0.42767311117843665,20
32966598,55.16,0.001673362,0.001668072,-5.29E-06,5.29e-06,-0.0031613,0.0031613,0.8232766672893705,0.030037725186090786,0.4266571962377307,20
35287224,55.97,0.002760613,0.002752793,-7.82E-06,7.82e-06,-0.002832704,0.002832704,0.8081449654399403,0.044451002,0.4262979838519536,20
26332132,57.23,0.002404839,0.00239298,-1.19E-05,1.19e-05,-0.004948356,0.004948356,0.7846067625630488,0.067694548,0.4261506552351946,20
28512639,56.48,0.000872103,0.000864034,-8.07E-06,8.07e-06,-0.009253494,0.009253494,0.7986175976088176,0.045875239,0.42224641836909366,20
23750997,58.42,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.7623762376237624,0.078518748,0.4204474928540819,20
143084369,54.34,0.001067617,0.001067497,-1.20E-07,1.2e-07,-0.0001124,0.0001124,0.8385951802727443,0.000584507,0.4195898435411528,20
26347762,61.91,0.002929814,0.002905059,-2.48E-05,2.48e-05,-0.008464701,0.008464701,0.6971791518774519,0.1411851701621237,0.41918216101978784,20
328333190,54.5,0.001778237,0.001777819,-4.18E-07,4.18e-07,-0.000235064,0.000235064,0.835606202,0.002282197,0.4189441996413842,20
584168662,54.75,0.001082114,0.001080989,-1.12E-06,1.12e-06,-0.001035011,0.001035011,0.8309359237810574,0.006281454,0.4186086890261149,20
32352251,54.7,0.000907602,0.000906937,-6.66E-07,6.66e-07,-0.000733802,0.000733802,0.8318699794507752,0.00369504,0.4177825097871881,20
298413217,56.83,0.001914049,0.001906416,-7.63E-06,7.63e-06,-0.003986314,0.003986314,0.7920792079207921,0.043368582246260806,0.4177238950835265,20
32352251,54.71,0.000907602,0.000906937,-6.66E-07,6.66e-07,-0.000733802,0.000733802,0.8316831683168318,0.00369504,0.4176891042202164,20
143084368,54.59,0.001113498,0.001113331,-1.67E-07,1.67e-07,-0.000149978,0.000149978,0.8339249019241547,0.000852263,0.41738858263220585,20
211549389,69.07,0.0008546,0.000807447,-4.72E-05,4.72e-05,-0.055230517,0.055230517,0.5634223799738467,0.2687967933022128,0.41610958663802977,20
116869188,61.59,0.003074775,0.0030522,-2.26E-05,2.26e-05,-0.007350131,0.007350131,0.7031571081636465,0.12865188574657926,0.4159044969551129,20
136670306,56.06,0.001320434,0.001315984,-4.45E-06,4.45e-06,-0.003370104,0.003370104,0.806463665,0.025252289318337444,0.41585797727639273,20
143085611,54.81,0.001109766,0.001109633,-1.33E-07,1.33e-07,-0.000119845,0.000119845,0.8298150569773959,0.000658567,0.41523681205197904,20
26347762,62.34,0.002929814,0.002905059,-2.48E-05,2.48e-05,-0.008464701,0.008464701,0.6891462731178778,0.1411851701621237,0.41516572164000076,20
26647643,59.12,0.00271337,0.002699205,-1.42E-05,1.42e-05,-0.005233345,0.005233345,0.7492994582477117,0.080797527,0.4150484926583788,20
298413215,60.15,0.00321253,0.003195043,-1.75E-05,1.75e-05,-0.00544742,0.00544742,0.7300579114515227,0.099597454,0.4148276825719426,20
358385862,54.99,0.000973559,0.000973341,-2.17E-07,2.17e-07,-0.000222894,0.000222894,0.8264524565664113,0.001137111,0.41379478363987443,20
31030379,56.7,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.7945077526620586,0.03271529,0.4136115215775533,20
423009416,55,0.001302973,0.001302904,-6.91E-08,6.91e-08,-5.30E-05,5.303256475767342e-05,0.8262656454324678,0.000294532,0.41328008880811656,20
970235538,55.07,0.001082509,0.00108239,-1.19E-07,1.19e-07,-0.00010993,0.00010993,0.8249579674948627,0.00057881,0.4127683886784812,20
610852287,55.88,0.003040549,0.003038284,-2.26E-06,2.26e-06,-0.000743287,0.000743287,0.8098262656454325,0.012775974377409096,0.4113011200114208,20
147005239,72.48,0.000904434,0.000848746,-5.57E-05,5.57e-05,-0.061585478,0.061585478,0.4997197832990846,0.3172208467259073,0.408470315,20
27896100,63.49,0.001014467,0.00098889,-2.56E-05,2.56e-05,-0.025234926,0.025234926320915316,0.6676629927143658,0.1457427281314126,0.40670286042288917,20
541388905,55.95,0.001944734,0.001943929,-8.05E-07,8.05e-07,-0.000413938,0.000413938,0.8085185877078274,0.004486916,0.4065027517642961,20
26373638,56.03,0.002764553,0.002764319,-2.34E-07,2.34e-07,-8.46E-05,8.464297844895721e-05,0.8070240986362788,0.001233959,0.40412902872823186,20
115873182,57.48,0.001316636,0.001312291,-4.34E-06,4.34e-06,-0.003296279,0.003296279,0.7799364842144593,0.024625625097560222,0.4022810546560097,20
71506081,56.92,0.001491175,0.001490162,-1.01E-06,1.01e-06,-0.000677318,0.000677318,0.7903979077152998,0.00565479,0.3980263488828475,20
584179479,56.76,0.00160262,0.001602372,-2.47E-07,2.47e-07,-0.000154123,0.000154123,0.7933868858583972,0.001308019,0.3973474524977916,20
975243773,56.97,0.001652945,0.001652835,-1.10E-07,1.1e-07,-6.65E-05,6.654788876822882e-05,0.789463852,0.000527537,0.3949956946902636,20
364403553,59.53,0.002907944,0.002899618,-8.33E-06,8.33e-06,-0.002864567,0.002864567,0.7416402017560246,0.047356445469388594,0.3944983236127066,20
23750997,61.2,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.7104427423874463,0.078518748,0.39448074523592386,20
23750997,61.24,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.709695498,0.078518748,0.3941071229680367,20
23750997,61.31,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.70838782,0.078518748,0.3934532839992342,20
23750997,61.37,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.7072669531104054,0.078518748,0.3928928505974034,20
23750997,61.54,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.7040911638333646,0.078518748,0.391304956,20
26371569,61.92,0.002599304,0.002585016,-1.43E-05,1.43e-05,-0.005501473,0.005501473,0.6969923407435084,0.081367222,0.38917978127935765,20
26371569,61.94,0.002599304,0.002585016,-1.43E-05,1.43e-05,-0.005501473,0.005501473,0.6966187184756212,0.081367222,0.38899297014541406,20
26371569,61.96,0.002599304,0.002585016,-1.43E-05,1.43e-05,-0.005501473,0.005501473,0.696245096,0.081367222,0.3888061590114705,20
32283967,59.58,0.003547662,0.0035414,-6.26E-06,6.26e-06,-0.001764542,0.001764542,0.7407061460863069,0.035563764,0.38813495515508023,20
31030379,59.47,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.7427610685596862,0.03271529,0.3877381795263671,20
31030379,59.51,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.7420138240239119,0.03271529,0.38736455725847996,20
1056870509,58.16,0.001651094,0.001649909,-1.18E-06,1.18e-06,-0.000714678,0.000714678,0.7672333271062957,0.006623271,0.38692829911258236,20
31030379,59.57,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.7408929572202504,0.03271529,0.3868041238566492,20
31030379,59.6,0.001114929,0.001109167,-5.76E-06,5.76e-06,-0.005166248,0.005166248,0.7403325238184196,0.03271529,0.3865239071557338,20
165574116,59.28,0.001330632,0.00132633,-4.30E-06,4.3e-06,-0.003231547,0.003231547,0.7463104801046143,0.024397747,0.38535411365185507,20
813798921,58.28,0.001157838,0.001157543,-2.94E-07,2.94e-07,-0.000253922,0.000253922,0.7649915934989726,0.001575776,0.3832836845834271,20
23441428,58.62,0.003172591,0.003172446,-1.45E-07,1.45e-07,-4.57E-05,4.5703968775048524e-05,0.7586400149448909,0.00072693,0.37968347272049624,20
31555943,61.48,0.002721552,0.002713069,-8.48E-06,8.48e-06,-0.003115869,0.003115869,0.7052120306370261,0.048210988,0.3767115091128282,20
1101298640,59.44,0.001609837,0.001609239,-5.98E-07,5.98e-07,-0.000371466,0.000371466,0.743321502,0.003307648,0.3733145748288642,20
55600441,59.31,0.00130254,0.001302413,-1.28E-07,1.28e-07,-9.83E-05,9.826953490871681e-05,0.7457500467027836,0.000630082,0.3731900645460189,20
26332219,59.55,0.002674654,0.002674316,-3.39E-07,3.39e-07,-0.000126745,0.000126745,0.7412665794881377,0.001832138,0.3715493588958959,20
231702721,59.48,0.00357765,0.003577623,-2.64E-08,2.64e-08,-7.38E-06,7.379145528489372e-06,0.7425742574257427,5.127252715450008e-05,0.3713127649764486,20
23750997,63.8,0.002273444,0.002259602,-1.38E-05,1.38e-05,-0.006070086,0.006070086,0.6618718475621148,0.078518748,0.3701952978232581,20
26296167,59.79,0.00186803,0.001867446,-5.84E-07,5.84e-07,-0.000312629,0.000312629,0.7367831122734916,0.00322789,0.3700055013526202,20
299260375,59.64,0.003700766,0.00370071,-5.68E-08,5.68e-08,-1.53E-05,1.534817386454588e-05,0.7395852792826453,0.00022446,0.3699048695063164,20
26296167,59.89,0.00186803,0.001867446,-5.84E-07,5.84e-07,-0.000312629,0.000312629,0.7349150009340557,0.00322789,0.3690714456829023,20
686173366,59.95,0.001830943,0.001830313,-6.30E-07,6.3e-07,-0.000344085,0.000344085,0.7337941341303942,0.00348995,0.3686420420726886,20
27896213,59.91,0.003040029,0.003039564,-4.65E-07,4.65e-07,-0.000152959,0.000152959,0.7345413786661686,0.002549954,0.3685456661749929,20
27896213,59.91,0.003040029,0.003039564,-4.65E-07,4.65e-07,-0.000152959,0.000152959,0.7345413786661686,0.002549954,0.3685456661749929,20
686173366,59.98,0.001830943,0.001830313,-6.30E-07,6.3e-07,-0.000344085,0.000344085,0.7332337007285635,0.00348995,0.36836182537177325,20
295910006,60.91,0.00129912,0.001296689,-2.43E-06,2.43e-06,-0.001870497,0.001870497,0.7158602652718103,0.013744455445882986,0.36480236035884667,20
27834821,60.54,0.000954104,0.000953194,-9.10E-07,9.1e-07,-0.000953774,0.000953774,0.7227722772277229,0.005085095,0.36392868626597846,20
432254860,60.87,0.001908346,0.001907402,-9.45E-07,9.45e-07,-0.000495193,0.000495193,0.7166075098075846,0.005284488,0.3609459991364875,20
432254869,60.82,0.001766591,0.001765871,-7.20E-07,7.2e-07,-0.000407565,0.000407565,0.7175415654773025,0.004002675,0.36077212038191525,20
147013898,60.98,0.001904808,0.00190386,-9.48E-07,9.48e-07,-0.000497688,0.000497688,0.7145525873342052,0.005301579,0.35992708332099027,20
227774541,60.79,0.001673335,0.001673172,-1.62E-07,1.62e-07,-9.68E-05,9.681265257703926e-05,0.7181019988791333,0.000823779,0.35946288874104115,20
1061781163,63.99,0.002743839,0.002733761,-1.01E-05,1.01e-05,-0.003680974,0.003680974,0.6583224360171867,0.057440042,0.3578812392468135,20
1061781163,63.99,0.002743839,0.002733761,-1.01E-05,1.01e-05,-0.003680974,0.003680974,0.6583224360171867,0.057440042,0.3578812392468135,20
26296167,61.16,0.00186803,0.001867446,-5.84E-07,5.84e-07,-0.000312629,0.000312629,0.7111899869232208,0.00322789,0.3572089386774848,20
26296167,61.22,0.00186803,0.001867446,-5.84E-07,5.84e-07,-0.000312629,0.000312629,0.7100691201195592,0.00322789,0.35664850527565406,20
686170054,61.19,0.002703356,0.00270325,-1.06E-07,1.06e-07,-3.92E-05,3.921052203261427e-05,0.710629554,0.00050475,0.35556715153324436,20
534696006,61.35,0.002329842,0.002329525,-3.18E-07,3.18e-07,-0.00013649,0.00013649,0.7076405753782926,0.001712502,0.35467653889262646,20
397662021,61.81,0.006534142,0.006533736,-4.06E-07,4.06e-07,-6.21E-05,6.213516633094292e-05,0.6990472632168878,0.002213834,0.35063054850023495,20
44853787,62.22,0.003046879,0.003045421,-1.46E-06,1.46e-06,-0.000479179,0.000479179,0.691388007,0.008218416,0.34980321156666055,20
1096819314,61.84,0.002974259,0.002974227,-3.20E-08,3.2e-08,-1.08E-05,1.0758982321310956e-05,0.69848683,8.317543293952234e-05,0.3492850026239983,20
754095463,61.91,0.002764649,0.0027646,-4.90E-08,4.9e-08,-1.77E-05,1.7723768912436986e-05,0.6971791518774519,0.000180024,0.34867958770861945,20
972218357,62.13,0.003020042,0.003019969,-7.27E-08,7.27e-08,-2.41E-05,2.4072512898827233e-05,0.693069307,0.000315041,0.34669217406266006,20
43447179,72.39,0.00095046,0.000916841,-3.36E-05,3.36e-05,-0.035351304,0.035351304,0.5014010835045769,0.19131830782430156,0.34635969566443925,20
1221691632,67.46,0.002070162,0.002053423,-1.67E-05,1.67e-05,-0.008067002,0.008067002,0.5934989725387635,0.095039896,0.3442694341309186,20
972218361,62.39,0.003051826,0.00305176,-6.61E-08,6.61e-08,-2.17E-05,2.1659164054569297e-05,0.688212217,0.000277441,0.3442448293947702,20
231690292,64.15,0.002846961,0.002842627,-4.33E-06,4.33e-06,-0.00152092,0.00152092,0.6553334578740893,0.024568656,0.33995105674851667,20
36921269,64.99,0.004596406,0.004589835,-6.57E-06,6.57e-06,-0.001429378,0.001429378,0.6396413226228285,0.037329817936953016,0.33848557027989074,20
911374391,69.47,0.001364534,0.001343355,-2.12E-05,2.12e-05,-0.01553644,0.015536439546394594,0.5559499346161032,0.12067615930032369,0.33831304695821346,20
1053979714,66.28,0.001115368,0.001104928,-1.04E-05,1.04e-05,-0.009324277,0.009324277,0.6155426863441061,0.059149127,0.33734590652951485,20
668356586,63.92,0.00117291,0.001171486,-1.42E-06,1.42e-06,-0.001210664,0.001210664,0.6596301139547918,0.007990539,0.3338103262322238,20
26296167,63.7,0.00186803,0.001867446,-5.84E-07,5.84e-07,-0.000312629,0.000312629,0.6637399589015505,0.00322789,0.33348392466664967,20
1056870516,64.48,0.00117596,0.001173924,-2.04E-06,2.04e-06,-0.001734753,0.001734753,0.6491686904539511,0.011522645935854649,0.33034566819490285,20
23321226,64.51,0.001529055,0.001527299,-1.76E-06,1.76e-06,-0.001151038,0.001151038,0.6486082570521203,0.009927501,0.32926787884936193,20
237266653,64.14,0.001938366,0.001937886,-4.80E-07,4.8e-07,-0.000247631,0.000247631,0.655520269,0.002635408,0.32907783845188715,20
26564826,70.45,0.001092276,0.001071728,-2.05E-05,2.05e-05,-0.01876815,0.018768150174498018,0.537642443,0.1166882960771959,0.32716536978341393,20
26564826,70.49,0.001092276,0.001071728,-2.05E-05,2.05e-05,-0.01876815,0.018768150174498018,0.5368951989538577,0.1166882960771959,0.3267917475155268,20
27834821,64.55,0.000954104,0.000953194,-9.10E-07,9.1e-07,-0.000953774,0.000953774,0.6478610125163461,0.005085095,0.3264730539102901,20
315099160,69.77,0.000930158,0.000914558,-1.56E-05,1.56e-05,-0.016771344,0.016771344,0.5503456005977958,0.088773254,0.3195594270565486,20
456635131,67.02,0.001925474,0.001919826,-5.65E-06,5.65e-06,-0.002934342,0.002934342,0.6017186624322811,0.032088626,0.31690364435227597,20
213795140,70.22,0.001092033,0.001076424,-1.56E-05,1.56e-05,-0.014285283,0.014285283,0.5419390995703345,0.088773254,0.31535617654281795,20
44369866,67.48,0.00206098,0.002055086,-5.89E-06,5.89e-06,-0.002857864,0.002857864,0.5931253502708762,0.033455894,0.31329062196696683,20
213795140,70.57,0.001092033,0.001076424,-1.56E-05,1.56e-05,-0.014285283,0.014285283,0.5354007098823093,0.088773254,0.31208698169880533,20
94130752,67.53,0.001712847,0.001707237,-5.61E-06,5.61e-06,-0.003275249,0.003275249,0.5921912946011583,0.031860748,0.3120260214874823,20
26822328,66.18,0.000968821,0.000968776,-4.52E-08,4.52e-08,-4.67E-05,4.665464518213375e-05,0.6174107976835419,0.000158375,0.30878458641148737,20
